domain,name,n_nodes,n_edges,level,measure,value,auc
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,100,seal_entropy,0.8505787765720144,0.8941923876988811
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,100,spectral_entropy,0.6413080197283967,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,80,spectral_entropy,0.7281588188919946,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,60,spectral_entropy,0.7695308690139472,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,40,spectral_entropy,0.9147334936767786,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,20,spectral_entropy,0.97284318595794,
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,100,adamic_adar_entropy,,0.4957446808510638
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,100,seal_entropy,0.9023210198586992,0.8353282028066998
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,100,spectral_entropy,0.6656346749226005,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,80,spectral_entropy,0.7486223897911832,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,60,spectral_entropy,0.7856858252814025,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,40,spectral_entropy,0.9357245004444787,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,20,spectral_entropy,0.9921925829538062,
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,100,seal_entropy,0.9073495107276296,0.7982017886767986
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,100,spectral_entropy,0.670957452867802,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,80,spectral_entropy,0.7425472281876752,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,60,spectral_entropy,0.7895332746257391,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,40,spectral_entropy,0.9509261765729532,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,20,spectral_entropy,0.943089430894309,
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,100,seal_entropy,0.9004541447318161,0.7886972354922077
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,100,spectral_entropy,0.670739633432991,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,80,spectral_entropy,0.7529101119416861,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,60,spectral_entropy,0.7943273206991908,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,40,spectral_entropy,0.9355003336866484,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,20,spectral_entropy,0.99477308553887,
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,100,seal_entropy,0.9236313424688012,0.7930086096938775
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,100,spectral_entropy,0.6604294348275325,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,80,spectral_entropy,0.7422404631902965,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,60,spectral_entropy,0.804919937364247,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,40,spectral_entropy,0.9524743926847457,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,20,spectral_entropy,0.97631426920855,
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,100,seal_entropy,0.8681598598407344,0.8072592592592592
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,100,spectral_entropy,0.6640689999445337,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,80,spectral_entropy,0.7632855487981465,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,60,spectral_entropy,0.8226631723449395,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,40,spectral_entropy,0.9298292936688376,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,20,spectral_entropy,0.9420930045779456,
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,100,seal_entropy,0.8741494864290542,0.8263311788242536
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,100,spectral_entropy,0.6704813856709031,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,80,spectral_entropy,0.7709154621112572,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,60,spectral_entropy,0.8264235076028958,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,40,spectral_entropy,0.945951159291694,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,20,spectral_entropy,0.9980318189273412,
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,100,seal_entropy,0.9169912857625384,0.788119311455685
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,100,spectral_entropy,0.663141567963903,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,80,spectral_entropy,0.7641493897418069,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,60,spectral_entropy,0.8179709132636516,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,40,spectral_entropy,0.9472572188747164,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,20,spectral_entropy,1.009043711271144,
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,100,seal_entropy,0.8643379636431907,0.8441440206750724
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,100,spectral_entropy,0.6561954624781849,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,80,spectral_entropy,0.7544740081431682,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,60,spectral_entropy,0.8080413016270338,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,40,spectral_entropy,0.9182979064088708,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,20,spectral_entropy,0.9924580047994516,
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,100,adamic_adar_entropy,,0.4954545454545455
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,100,seal_entropy,0.8910637411077846,0.8115495867768595
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,100,spectral_entropy,0.6551709297488058,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,80,spectral_entropy,0.7465436073016877,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,60,spectral_entropy,0.814492602625547,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,40,spectral_entropy,0.9171040506430546,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,20,spectral_entropy,0.9970080957409362,
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,100,adamic_adar_entropy,,0.4955156950672645
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,100,seal_entropy,0.8826981303740901,0.8725793802409058
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,100,spectral_entropy,0.6502327281931574,
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,80,spectral_entropy,0.7402042575038047,
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,60,spectral_entropy,0.8039110566490516,
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,40,spectral_entropy,0.9088383537722744,
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,20,spectral_entropy,0.9822565582816876,
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,100,adamic_adar_entropy,-0.0,0.4977777777777777
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,100,seal_entropy,0.8870669860732263,0.8014320987654321
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,100,spectral_entropy,0.6602588448391714,
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,80,spectral_entropy,0.7482800867024786,
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,60,spectral_entropy,0.8214766517963202,
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,40,spectral_entropy,0.9370669275291432,
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,20,spectral_entropy,0.9787457360272894,
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,100,adamic_adar_entropy,,0.4954545454545455
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,100,seal_entropy,0.8882775600415678,0.8314979338842976
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,100,spectral_entropy,0.6574592108731948,
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,80,spectral_entropy,0.7506808896958693,
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,60,spectral_entropy,0.8161706610481959,
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,40,spectral_entropy,0.9366006085025904,
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,20,spectral_entropy,0.9752903169475248,
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,100,adamic_adar_entropy,-0.0,0.4977272727272727
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,100,seal_entropy,0.8617861572921054,0.8482747933884297
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,100,spectral_entropy,0.661227615457116,
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,80,spectral_entropy,0.7584708617601098,
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,60,spectral_entropy,0.8200559801916245,
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,40,spectral_entropy,0.9312409663431758,
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,20,spectral_entropy,0.97841857091041,
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,100,seal_entropy,0.8395384014341462,0.8145214381278005
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,100,spectral_entropy,0.6659283239620605,
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,80,spectral_entropy,0.7758924432081595,
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,60,spectral_entropy,0.8129731372002937,
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,40,spectral_entropy,0.9409044595971472,
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,20,spectral_entropy,1.002828490614554,
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,100,seal_entropy,0.8636425806003043,0.8345777777777779
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,100,spectral_entropy,0.6622247972190035,
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,80,spectral_entropy,0.7725645374034295,
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,60,spectral_entropy,0.8209573091849935,
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,40,spectral_entropy,0.9392986896354656,
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,20,spectral_entropy,0.989888238424694,
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,100,adamic_adar_entropy,-0.0,0.497737556561086
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,100,seal_entropy,0.8494217082688095,0.8036588112446511
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,100,spectral_entropy,0.6644813519813519,
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,80,spectral_entropy,0.7686180804460374,
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,60,spectral_entropy,0.8125327739905611,
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,40,spectral_entropy,0.9186179793679384,
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,20,spectral_entropy,0.9514476614699332,
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,100,adamic_adar_entropy,-0.0,0.4954545454545455
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,100,seal_entropy,0.8883811389176054,0.8397830578512396
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,100,spectral_entropy,0.6434603804068444,
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,80,spectral_entropy,0.7419274856478038,
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,60,spectral_entropy,0.776259335769903,
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,40,spectral_entropy,0.9047221061429168,
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,20,spectral_entropy,0.9410150891632372,
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,100,adamic_adar_entropy,,0.4977064220183486
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,100,seal_entropy,0.8565635844258876,0.7869602727043179
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,100,spectral_entropy,0.6571450510635031,
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,80,spectral_entropy,0.7521097663178,
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,60,spectral_entropy,0.783522696086503,
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,40,spectral_entropy,0.9090523458047,
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,20,spectral_entropy,0.9336840127747512,
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,100,seal_entropy,0.8661062760936251,0.8133015880146447
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,100,spectral_entropy,0.6551771722964167,
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,80,spectral_entropy,0.7444616177228233,
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,60,spectral_entropy,0.7680470445989394,
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,40,spectral_entropy,0.9113152472527472,
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,20,spectral_entropy,0.9360030657214026,
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,100,seal_entropy,0.9019868143900656,0.7897052154195012
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,100,spectral_entropy,0.6713495368931435,
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,80,spectral_entropy,0.7591518303660733,
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,60,spectral_entropy,0.773365511189118,
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,40,spectral_entropy,0.914857808656626,
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,20,spectral_entropy,0.941686746987952,
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,100,seal_entropy,0.837554104629422,0.8759529314805065
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,100,spectral_entropy,0.6615620214395099,
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,80,spectral_entropy,0.7472742131595209,
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,60,spectral_entropy,0.7675563899545615,
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,40,spectral_entropy,0.8993729220150667,
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,20,spectral_entropy,0.963186140664721,
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,100,adamic_adar_entropy,,0.4952380952380952
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,100,seal_entropy,0.8523626819227887,0.8195804988662132
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,100,spectral_entropy,0.6606708350016941,
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,80,spectral_entropy,0.7448849104859335,
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,60,spectral_entropy,0.77065692622724,
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,40,spectral_entropy,0.9050047540841905,
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,20,spectral_entropy,0.9176722460101208,
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,100,seal_entropy,0.8475422298027315,0.8610952130216799
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,100,spectral_entropy,0.6446989195937303,
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,80,spectral_entropy,0.7284661539081061,
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,60,spectral_entropy,0.7548728113643871,
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,40,spectral_entropy,0.8861141011840689,
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,20,spectral_entropy,0.9054928081861184,
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,100,seal_entropy,0.8314439973112754,0.8546598639455782
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,100,spectral_entropy,0.6371143924017291,
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,80,spectral_entropy,0.7182996828964797,
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,60,spectral_entropy,0.7417244464325654,
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,40,spectral_entropy,0.8824168658987177,
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,20,spectral_entropy,0.9090039230695628,
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,100,adamic_adar_entropy,,0.4976076555023923
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,100,seal_entropy,0.8529847134627777,0.8437306838213411
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,100,spectral_entropy,0.6291767496273979,
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,80,spectral_entropy,0.701440329218107,
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,60,spectral_entropy,0.7408481754365609,
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,40,spectral_entropy,0.8542668804560841,
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,20,spectral_entropy,0.9061802658387504,
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,100,adamic_adar_entropy,,0.4975247524752475
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,100,seal_entropy,0.8766558343995318,0.7882192922262523
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,100,spectral_entropy,0.6412367508113379,
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,80,spectral_entropy,0.7277121374865736,
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,60,spectral_entropy,0.768454149479332,
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,40,spectral_entropy,0.9102211171299176,
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,20,spectral_entropy,0.9417775207248892,
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,100,adamic_adar_entropy,,0.4975247524752475
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,100,seal_entropy,0.8064340078218104,0.8684442701695912
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,100,spectral_entropy,0.6704327266379981,
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,80,spectral_entropy,0.7684546484093483,
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,60,spectral_entropy,0.7968297255837737,
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,40,spectral_entropy,0.9129231985245684,
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,20,spectral_entropy,0.987505784359093,
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,100,adamic_adar_entropy,-0.0,0.4975490196078431
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,100,seal_entropy,0.8428760582708901,0.8023356401384083
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,100,spectral_entropy,0.6658453683226218,
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,80,spectral_entropy,0.7611498424219272,
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,60,spectral_entropy,0.8016068896707452,
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,40,spectral_entropy,0.903066790577397,
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,20,spectral_entropy,0.9433209911706067,
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,100,seal_entropy,0.8760201207893609,0.8113479505092163
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,100,spectral_entropy,0.6562794383719366,
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,80,spectral_entropy,0.756711669770329,
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,60,spectral_entropy,0.7937151820001082,
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,40,spectral_entropy,0.8971207133630568,
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,20,spectral_entropy,0.9573810994441012,
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,100,seal_entropy,0.9000241496448445,0.82295396977902
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,100,spectral_entropy,0.6621509746368631,
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,80,spectral_entropy,0.766684400307383,
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,60,spectral_entropy,0.8040871934604905,
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,40,spectral_entropy,0.908977969189995,
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,20,spectral_entropy,0.955379632961497,
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,100,seal_entropy,0.9194387722579712,0.8037383177570094
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,100,spectral_entropy,0.6641296902351778,
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,80,spectral_entropy,0.7587110911118502,
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,60,spectral_entropy,0.7970365545876414,
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,40,spectral_entropy,0.9183326244151424,
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,20,spectral_entropy,0.9506978430306324,
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,100,seal_entropy,0.8270362588768089,0.7837642399430402
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,100,spectral_entropy,0.6608905005350136,
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,80,spectral_entropy,0.7432301553480803,
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,60,spectral_entropy,0.7813326282390269,
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,40,spectral_entropy,0.906899791658156,
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,20,spectral_entropy,0.9716671107558396,
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,100,adamic_adar_entropy,,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,100,seal_entropy,0.8538075133352689,0.8306005658436215
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,100,spectral_entropy,0.661565820344606,
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,80,spectral_entropy,0.7308377896613191,
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,60,spectral_entropy,0.7731087930063555,
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,40,spectral_entropy,0.9074799093344325,
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,20,spectral_entropy,0.9370529327610873,
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,100,adamic_adar_entropy,-0.0,0.5
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,100,seal_entropy,0.8775299318910227,0.8351757706868578
Economic,Norwegian_Board_of_Directors_net2mode_2011-03-01,987,1072,100,spectral_entropy,0.6630442985435061,
Economic,Norwegian_Board_of_Directors_net2mode_2011-03-01,987,1072,80,spectral_entropy,0.7324703765984905,
Economic,Norwegian_Board_of_Directors_net2mode_2011-03-01,987,1072,60,spectral_entropy,0.7696047975364002,
